SMILES,Catalog_ID,IUPAC_Name,URL
O=C(O)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1F,EN300-10296,2-(2-fluorobenzenesulfonamido)-3-phenylpropanoic acid,https://www.enaminestore.com/catalog/EN300-10296
Nc1nc(CCl)nc(Nc2ccccc2)n1,EN300-13366,"6-(chloromethyl)-N2-phenyl-1,3,5-triazine-2,4-diamine",https://www.enaminestore.com/catalog/EN300-13366
O=C(O)CCN1C(=O)Cc2ccccc2C1=O,EN300-13611,"3-(1,3-dioxo-1,2,3,4-tetrahydroisoquinolin-2-yl)propanoic acid",https://www.enaminestore.com/catalog/EN300-13611
CCc1ccc(-c2csc(N)n2)s1,EN300-13174,"4-(5-ethylthiophen-2-yl)-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-13174
O=C(CCl)NCCc1nc2ccccc2s1,EN300-13719,"N-[2-(1,3-benzothiazol-2-yl)ethyl]-2-chloroacetamide",https://www.enaminestore.com/catalog/EN300-13719
CCN(CC)S(=O)(=O)c1ccc(NCCO)c(C(=O)O)c1,EN300-13104,5-(diethylsulfamoyl)-2-[(2-hydroxyethyl)amino]benzoic acid,https://www.enaminestore.com/catalog/EN300-13104
CN(C)Cc1ccc(C#N)cc1,EN300-13446,4-[(dimethylamino)methyl]benzonitrile,https://www.enaminestore.com/catalog/EN300-13446
CCOc1cc([N+](=O)[O-])c(C(=O)O)cc1OC,EN300-14299,4-ethoxy-5-methoxy-2-nitrobenzoic acid,https://www.enaminestore.com/catalog/EN300-14299
Nc1ccc(CN2CCCC2)cc1,EN300-34352,4-[(pyrrolidin-1-yl)methyl]aniline,https://www.enaminestore.com/catalog/EN300-34352
CNC(C)c1ccc(-n2cncn2)cc1,EN300-13173,"methyl({1-[4-(1H-1,2,4-triazol-1-yl)phenyl]ethyl})amine",https://www.enaminestore.com/catalog/EN300-13173
COc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,EN300-23038,2-chloro-1-[4-(4-methoxybenzenesulfonyl)piperazin-1-yl]ethan-1-one,https://www.enaminestore.com/catalog/EN300-23038
Clc1ncnc2ccccc12,EN300-13896,4-chloroquinazoline,https://www.enaminestore.com/catalog/EN300-13896
NNc1ncnc2cc(-c3ccc(Br)cc3)sc12,EN300-13970,"6-(4-bromophenyl)-4-hydrazinylthieno[3,2-d]pyrimidine",https://www.enaminestore.com/catalog/EN300-13970
Cc1ccc(C)c(-n2ccnc2SCC(=O)O)c1,EN300-12058,"2-{[1-(2,5-dimethylphenyl)-1H-imidazol-2-yl]sulfanyl}acetic acid",https://www.enaminestore.com/catalog/EN300-12058
NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,EN300-35691,2-{4-[3-(trifluoromethyl)phenyl]piperazin-1-yl}ethan-1-amine,https://www.enaminestore.com/catalog/EN300-35691
CCN(C(=O)CCl)c1nc2ccccc2s1,EN300-12855,"N-(1,3-benzothiazol-2-yl)-2-chloro-N-ethylacetamide",https://www.enaminestore.com/catalog/EN300-12855
O=C(CCl)NCCSCc1ccc(Cl)cc1,EN300-13197,2-chloro-N-(2-{[(4-chlorophenyl)methyl]sulfanyl}ethyl)acetamide,https://www.enaminestore.com/catalog/EN300-13197
O=S(=O)(Nc1nc2cc3c(cc2nc1Cl)OCCO3)c1ccccc1,EN300-08610,"N-{8-chloro-2H,3H-[1,4]dioxino[2,3-g]quinoxalin-7-yl}benzenesulfonamide",https://www.enaminestore.com/catalog/EN300-08610
COc1cc(C=O)ccc1OCC(=O)c1ccc(C)c(C)c1,EN300-04916,"4-[2-(3,4-dimethylphenyl)-2-oxoethoxy]-3-methoxybenzaldehyde",https://www.enaminestore.com/catalog/EN300-04916
COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,EN300-06898,3-{[4-chloro-3-(morpholine-4-sulfonyl)phenyl]sulfamoyl}-4-methoxybenzoic acid,https://www.enaminestore.com/catalog/EN300-06898
O=C(O)c1cc(N2CCOCC2)ccn1,EN300-12115,4-(morpholin-4-yl)pyridine-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-12115
Cc1ccc(CN)c(C)c1,EN300-33146,"1-(2,4-dimethylphenyl)methanamine",https://www.enaminestore.com/catalog/EN300-33146
COc1ccc(CN)c(OC)c1OC,EN300-33148,"1-(2,3,4-trimethoxyphenyl)methanamine",https://www.enaminestore.com/catalog/EN300-33148
NCc1ccnc(OC2CCCC2)c1,EN300-39115,1-[2-(cyclopentyloxy)pyridin-4-yl]methanamine,https://www.enaminestore.com/catalog/EN300-39115
O=C(O)c1cnc2ccccc2n1,EN300-12790,quinoxaline-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-12790
O=C(O)c1ccc(Oc2cccc(Br)c2)nc1,EN300-40236,6-(3-bromophenoxy)pyridine-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-40236
N#Cc1c(N2CCCC2)n[nH]c1N,EN300-13871,5-amino-3-(pyrrolidin-1-yl)-1H-pyrazole-4-carbonitrile,https://www.enaminestore.com/catalog/EN300-13871
CCN(CC)CCOc1ccc(CN)cc1,EN300-40327,1-{4-[2-(diethylamino)ethoxy]phenyl}methanamine,https://www.enaminestore.com/catalog/EN300-40327
Cc1c(C(=O)O)cnn1-c1ccccn1,EN300-35723,5-methyl-1-(pyridin-2-yl)-1H-pyrazole-4-carboxylic acid,https://www.enaminestore.com/catalog/EN300-35723
O=c1[nH]c(CSc2ccccc2)nc2sc3c(c12)CCC3,EN300-30390,"10-[(phenylsulfanyl)methyl]-7-thia-9,11-diazatricyclo[6.4.0.0,2,6]dodeca-1(8),2(6),9-trien-12-one",https://www.enaminestore.com/catalog/EN300-30390
O=C(O)c1cccc(OCc2cccnc2)c1,EN300-43605,3-[(pyridin-3-yl)methoxy]benzoic acid,https://www.enaminestore.com/catalog/EN300-43605
O=Cc1sc(Oc2ccccc2)nc1Cl,EN300-30527,"4-chloro-2-phenoxy-1,3-thiazole-5-carbaldehyde",https://www.enaminestore.com/catalog/EN300-30527
Cc1cc(C)nc(Sc2ccc(N)cc2)n1,EN300-26499,"4-[(4,6-dimethylpyrimidin-2-yl)sulfanyl]aniline",https://www.enaminestore.com/catalog/EN300-26499
COc1cc(N)c(C(=O)N2CCCCC2)cc1OC,EN300-36583,"4,5-dimethoxy-2-(piperidine-1-carbonyl)aniline",https://www.enaminestore.com/catalog/EN300-36583
CC1CCCN(Cc2ccc(N)cc2)C1,EN300-40423,4-[(3-methylpiperidin-1-yl)methyl]aniline,https://www.enaminestore.com/catalog/EN300-40423
NS(=O)(=O)c1ccc(C(=O)O)cc1,EN300-16248,4-sulfamoylbenzoic acid,https://www.enaminestore.com/catalog/EN300-16248
O=C1NC(=O)N(C2CC2)C1=O,EN300-14452,"1-cyclopropylimidazolidine-2,4,5-trione",https://www.enaminestore.com/catalog/EN300-14452
O=C(O)C1CC(=O)N(c2ccc(Cl)cc2)C1,EN300-49659,1-(4-chlorophenyl)-5-oxopyrrolidine-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-49659
CC1CCCC(N2CC(C(=O)O)CC2=O)C1C,EN300-11780,"1-(2,3-dimethylcyclohexyl)-5-oxopyrrolidine-3-carboxylic acid",https://www.enaminestore.com/catalog/EN300-11780
O=C(O)c1cccc(S(=O)(=O)NC2CCCC2)c1,EN300-31352,3-(cyclopentylsulfamoyl)benzoic acid,https://www.enaminestore.com/catalog/EN300-31352
O=C(O)C1CCN(C(=O)c2ccoc2)CC1,EN300-30714,1-(furan-3-carbonyl)piperidine-4-carboxylic acid,https://www.enaminestore.com/catalog/EN300-30714
O=C(CCl)Nc1ccccc1N1CCCC1=O,EN300-24591,2-chloro-N-[2-(2-oxopyrrolidin-1-yl)phenyl]acetamide,https://www.enaminestore.com/catalog/EN300-24591
O=C(O)C1CC(=O)N(c2ccc(Br)cc2)C1,EN300-28557,1-(4-bromophenyl)-5-oxopyrrolidine-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-28557
COc1ccc(C(C)=O)cc1Br,EN300-11310,1-(3-bromo-4-methoxyphenyl)ethan-1-one,https://www.enaminestore.com/catalog/EN300-11310
CC(=NO)c1ccc(-n2ccnc2)cc1,EN300-28762,N-{1-[4-(1H-imidazol-1-yl)phenyl]ethylidene}hydroxylamine,https://www.enaminestore.com/catalog/EN300-28762
O=C(O)CNS(=O)(=O)c1c(Cl)cc(Br)cc1Cl,EN300-07282,"2-(4-bromo-2,6-dichlorobenzenesulfonamido)acetic acid",https://www.enaminestore.com/catalog/EN300-07282
O=C(O)Cc1ccc(NS(=O)(=O)c2cccs2)cc1,EN300-31350,2-[4-(thiophene-2-sulfonamido)phenyl]acetic acid,https://www.enaminestore.com/catalog/EN300-31350
COCCN1CC(C(=O)O)CC1=O,EN300-31845,1-(2-methoxyethyl)-5-oxopyrrolidine-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-31845
CCOC(=O)c1c(N)n(CCO)c2nc3ccccc3nc12,EN300-08910,"ethyl 2-amino-1-(2-hydroxyethyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",https://www.enaminestore.com/catalog/EN300-08910
CS(=O)(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,EN300-14262,2-benzenesulfonamido-4-methanesulfonylbutanoic acid,https://www.enaminestore.com/catalog/EN300-14262
NCc1cccnc1Oc1cccc(F)c1,EN300-39419,1-[2-(3-fluorophenoxy)pyridin-3-yl]methanamine,https://www.enaminestore.com/catalog/EN300-39419
N#CCCn1cc(C=O)c(-c2ccc(Br)cc2)n1,EN300-10333,3-[3-(4-bromophenyl)-4-formyl-1H-pyrazol-1-yl]propanenitrile,https://www.enaminestore.com/catalog/EN300-10333
O=C(CC1(C(=O)O)CCCC1)N1CCOCC1,EN300-12199,1-[2-(morpholin-4-yl)-2-oxoethyl]cyclopentane-1-carboxylic acid,https://www.enaminestore.com/catalog/EN300-12199
O=C(O)c1ccccc1Nc1ccc(OC(F)F)cc1,EN300-13997,2-{[4-(difluoromethoxy)phenyl]amino}benzoic acid,https://www.enaminestore.com/catalog/EN300-13997
CNC(=O)CCCl,EN300-33615,3-chloro-N-methylpropanamide,https://www.enaminestore.com/catalog/EN300-33615
O=C(NCc1ccco1)OCC(F)(F)F,EN300-15350,"2,2,2-trifluoroethyl N-[(furan-2-yl)methyl]carbamate",https://www.enaminestore.com/catalog/EN300-15350
O=C(CCl)Nc1cccc(S(=O)(=O)N2CCCC2)c1,EN300-01859,2-chloro-N-[3-(pyrrolidine-1-sulfonyl)phenyl]acetamide,https://www.enaminestore.com/catalog/EN300-01859
O=C(Nc1cc(F)ccc1C(=O)O)c1cccc(Br)c1,EN300-39798,2-(3-bromobenzamido)-4-fluorobenzoic acid,https://www.enaminestore.com/catalog/EN300-39798
NCC1CCOC1,EN300-31754,1-(oxolan-3-yl)methanamine,https://www.enaminestore.com/catalog/EN300-31754
O=C(O)CNS(=O)(=O)c1c(F)cccc1F,EN300-07234,"2-(2,6-difluorobenzenesulfonamido)acetic acid",https://www.enaminestore.com/catalog/EN300-07234
O=C(O)CC1=CCCCC1,EN300-71277,2-(cyclohex-1-en-1-yl)acetic acid,https://www.enaminestore.com/catalog/EN300-71277
COc1ccc(C=O)cn1,EN300-88128,6-methoxypyridine-3-carbaldehyde,https://www.enaminestore.com/catalog/EN300-88128
OB(O)c1ccccc1OCC1CC1,EN300-49611,[2-(cyclopropylmethoxy)phenyl]boronic acid,https://www.enaminestore.com/catalog/EN300-49611
CC(C)CNS(=O)(=O)c1ccc(Br)c(C(=O)O)c1,EN300-11028,2-bromo-5-[(2-methylpropyl)sulfamoyl]benzoic acid,https://www.enaminestore.com/catalog/EN300-11028
CC(=O)NCCCc1ccc(C(=O)CCl)cc1,EN300-13071,N-{3-[4-(2-chloroacetyl)phenyl]propyl}acetamide,https://www.enaminestore.com/catalog/EN300-13071
CCN(C(=O)CCl)c1ccc(F)cc1,EN300-13096,2-chloro-N-ethyl-N-(4-fluorophenyl)acetamide,https://www.enaminestore.com/catalog/EN300-13096
Nc1ccc(F)cc1O,EN300-72159,2-amino-5-fluorophenol,https://www.enaminestore.com/catalog/EN300-72159
NNc1ncnc2cc(-c3ccc(F)cc3)sc12,EN300-10012,"6-(4-fluorophenyl)-4-hydrazinylthieno[3,2-d]pyrimidine",https://www.enaminestore.com/catalog/EN300-10012
O=C(CCl)Nc1cc2c(cc1Br)OCCO2,EN300-24575,"N-(7-bromo-2,3-dihydro-1,4-benzodioxin-6-yl)-2-chloroacetamide",https://www.enaminestore.com/catalog/EN300-24575
Br.Nc1nncn1N,EN300-12360,"4H-1,2,4-triazole-3,4-diamine hydrobromide",https://www.enaminestore.com/catalog/EN300-12360
Cc1cc2[nH]c(=O)c3ccccc3n2n1,EN300-14846,"2-methyl-4H,5H-pyrazolo[1,5-a]quinazolin-5-one",https://www.enaminestore.com/catalog/EN300-14846
CC(C)C(=O)Nc1cccc(N)c1,EN300-33512,N-(3-aminophenyl)-2-methylpropanamide,https://www.enaminestore.com/catalog/EN300-33512
O=Cc1ccc2c(c1)CCO2,EN300-43407,"2,3-dihydro-1-benzofuran-5-carbaldehyde",https://www.enaminestore.com/catalog/EN300-43407
COc1cc(OC)c(OC)cc1C#N,EN300-12330,"2,4,5-trimethoxybenzonitrile",https://www.enaminestore.com/catalog/EN300-12330
Cl.OCc1cnc[nH]1,EN300-75984,(1H-imidazol-5-yl)methanol hydrochloride,https://www.enaminestore.com/catalog/EN300-75984
CN(Cc1ccc(Cl)cc1)C(=O)CCl,EN300-12527,2-chloro-N-[(4-chlorophenyl)methyl]-N-methylacetamide,https://www.enaminestore.com/catalog/EN300-12527
COc1cccc(CCN)c1,EN300-41636,2-(3-methoxyphenyl)ethan-1-amine,https://www.enaminestore.com/catalog/EN300-41636
CCOc1cccc(C(N)=S)c1,EN300-09494,3-ethoxybenzene-1-carbothioamide,https://www.enaminestore.com/catalog/EN300-09494
O=C(O)c1ccc(-c2ccccc2)s1,EN300-11192,5-phenylthiophene-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-11192
O=C(O)c1cc([N+](=O)[O-])ccc1Sc1ccccc1,EN300-04775,5-nitro-2-(phenylsulfanyl)benzoic acid,https://www.enaminestore.com/catalog/EN300-04775
Cc1csc(=O)n1CCBr,EN300-13762,"3-(2-bromoethyl)-4-methyl-2,3-dihydro-1,3-thiazol-2-one",https://www.enaminestore.com/catalog/EN300-13762
NS(=O)(=O)c1ccc2c(c1)OCCCO2,EN300-27012,"3,4-dihydro-2H-1,5-benzodioxepine-7-sulfonamide",https://www.enaminestore.com/catalog/EN300-27012
CC(=O)Nc1cccc(C(C)N)c1,EN300-31179,N-[3-(1-aminoethyl)phenyl]acetamide,https://www.enaminestore.com/catalog/EN300-31179
O=C=NCCCCl,EN300-55635,1-chloro-3-isocyanatopropane,https://www.enaminestore.com/catalog/EN300-55635
CC(=O)c1oc2ccccc2c1N,EN300-10527,1-(3-amino-1-benzofuran-2-yl)ethan-1-one,https://www.enaminestore.com/catalog/EN300-10527
O=C(O)Cc1ccc(NS(=O)(=O)c2cccc(C(F)(F)F)c2)cc1,EN300-08675,2-{4-[3-(trifluoromethyl)benzenesulfonamido]phenyl}acetic acid,https://www.enaminestore.com/catalog/EN300-08675
Nc1cccc(NC(=O)C2CC2)c1,EN300-30601,N-(3-aminophenyl)cyclopropanecarboxamide,https://www.enaminestore.com/catalog/EN300-30601
CCC(C)CCCCNc1nc2ccccc2s1,EN300-02753,"N-(5-methylheptyl)-1,3-benzothiazol-2-amine",https://www.enaminestore.com/catalog/EN300-02753
CC(C)NC(=O)C(=O)NN,EN300-13515,1-(hydrazinecarbonyl)-N-(propan-2-yl)formamide,https://www.enaminestore.com/catalog/EN300-13515
CC1CCN(S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1,EN300-10141,1-(4-chloro-3-nitrobenzenesulfonyl)-4-methylpiperidine,https://www.enaminestore.com/catalog/EN300-10141
O=C1Cc2cc([N+](=O)[O-])ccc2N1,EN300-31275,"5-nitro-2,3-dihydro-1H-indol-2-one",https://www.enaminestore.com/catalog/EN300-31275
CCOC(=O)c1[nH]c(CBr)c(C(=O)OCC)c1C,EN300-04119,"2,4-diethyl 5-(bromomethyl)-3-methyl-1H-pyrrole-2,4-dicarboxylate",https://www.enaminestore.com/catalog/EN300-04119
O=C1Cc2cc(Br)ccc2N1,EN300-75149,"5-bromo-2,3-dihydro-1H-indol-2-one",https://www.enaminestore.com/catalog/EN300-75149
CCNc1ccc(C(=O)NN)cc1[N+](=O)[O-],EN300-03822,4-(ethylamino)-3-nitrobenzohydrazide,https://www.enaminestore.com/catalog/EN300-03822
O=C(O)c1cc(S(=O)(=O)Nc2ccc(F)cc2)ccc1Cl,EN300-00441,2-chloro-5-[(4-fluorophenyl)sulfamoyl]benzoic acid,https://www.enaminestore.com/catalog/EN300-00441
CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)O)c1,EN300-00526,3-[methyl(phenyl)sulfamoyl]benzoic acid,https://www.enaminestore.com/catalog/EN300-00526
Brc1nc2ccccc2s1,EN300-68964,"2-bromo-1,3-benzothiazole",https://www.enaminestore.com/catalog/EN300-68964
N#Cc1cccc(N2C(=O)CCC2=O)c1,EN300-31370,"3-(2,5-dioxopyrrolidin-1-yl)benzonitrile",https://www.enaminestore.com/catalog/EN300-31370
N#CCCSc1ccccc1N,EN300-72785,3-[(2-aminophenyl)sulfanyl]propanenitrile,https://www.enaminestore.com/catalog/EN300-72785
O=C(O)c1cccc(N2C(=O)CSC2=S)c1,EN300-00269,"3-(4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl)benzoic acid",https://www.enaminestore.com/catalog/EN300-00269
NNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,EN300-03854,"3-benzyl-4-oxo-3,4-dihydrophthalazine-1-carbohydrazide",https://www.enaminestore.com/catalog/EN300-03854
Nc1cccc2[nH]ccc12,EN300-61787,1H-indol-4-amine,https://www.enaminestore.com/catalog/EN300-61787
Nc1cccc(CN2CCCC2)c1,EN300-36137,3-[(pyrrolidin-1-yl)methyl]aniline,https://www.enaminestore.com/catalog/EN300-36137
NCC1CCOCC1,EN300-57193,1-(oxan-4-yl)methanamine,https://www.enaminestore.com/catalog/EN300-57193
COC(=O)c1noc(C)c1C(C)=O,EN300-62264,"methyl 4-acetyl-5-methyl-1,2-oxazole-3-carboxylate",https://www.enaminestore.com/catalog/EN300-62264
CS(=O)(=O)CCC(=O)O,EN300-31387,3-methanesulfonylpropanoic acid,https://www.enaminestore.com/catalog/EN300-31387
CN(CC(=O)O)C(=O)OC(C)(C)C,EN300-30941,2-{[(tert-butoxy)carbonyl](methyl)amino}acetic acid,https://www.enaminestore.com/catalog/EN300-30941
CC(=NO)c1ccc(NC(=O)C2CC2)cc1,EN300-30761,N-{4-[1-(hydroxyimino)ethyl]phenyl}cyclopropanecarboxamide,https://www.enaminestore.com/catalog/EN300-30761
CCC(N)c1ccccc1OCC(=O)NC,EN300-45282,2-[2-(1-aminopropyl)phenoxy]-N-methylacetamide,https://www.enaminestore.com/catalog/EN300-45282
NC1=NC(=O)c2ccccc21,EN300-43093,3-amino-1H-isoindol-1-one,https://www.enaminestore.com/catalog/EN300-43093
CN1CCC(C(=O)O)CC1.Cl,EN300-51886,1-methylpiperidine-4-carboxylic acid hydrochloride,https://www.enaminestore.com/catalog/EN300-51886
NNC(=O)c1ccc2ccccc2n1,EN300-08028,quinoline-2-carbohydrazide,https://www.enaminestore.com/catalog/EN300-08028
NC(=O)c1cccc(C(=O)O)c1,EN300-30464,3-carbamoylbenzoic acid,https://www.enaminestore.com/catalog/EN300-30464
Cc1nc(C(=O)O)cs1,EN300-56552,"2-methyl-1,3-thiazole-4-carboxylic acid",https://www.enaminestore.com/catalog/EN300-56552
CC(C)(C)OC(=O)N1CCC(NC2CC2)CC1,EN300-53052,tert-butyl 4-(cyclopropylamino)piperidine-1-carboxylate,https://www.enaminestore.com/catalog/EN300-53052
O=[N+]([O-])c1ccn[nH]1,EN300-43788,5-nitro-1H-pyrazole,https://www.enaminestore.com/catalog/EN300-43788
Cc1nn(C)c(N2CCOCC2)c1C=O,EN300-63789,"1,3-dimethyl-5-(morpholin-4-yl)-1H-pyrazole-4-carbaldehyde",https://www.enaminestore.com/catalog/EN300-63789
COc1ccccc1C(=O)Nc1ccc(O)cc1,EN300-09882,N-(4-hydroxyphenyl)-2-methoxybenzamide,https://www.enaminestore.com/catalog/EN300-09882
CCC(=O)c1cc(F)ccc1F,EN300-67087,"1-(2,5-difluorophenyl)propan-1-one",https://www.enaminestore.com/catalog/EN300-67087
COc1ccc(OC(C)CN)cc1,EN300-93053,2-(4-methoxyphenoxy)propan-1-amine,https://www.enaminestore.com/catalog/EN300-93053
CC(C)(C)OC(=O)N1CCC(N)CC1,EN300-39611,tert-butyl 4-aminopiperidine-1-carboxylate,https://www.enaminestore.com/catalog/EN300-39611
CC(C)Oc1ccc(C#N)cc1,EN300-39841,4-(propan-2-yloxy)benzonitrile,https://www.enaminestore.com/catalog/EN300-39841
CC(C)NCc1cccc(Cl)c1,EN300-32127,[(3-chlorophenyl)methyl](propan-2-yl)amine,https://www.enaminestore.com/catalog/EN300-32127
N#Cc1ccnc(N)c1,EN300-50615,2-aminopyridine-4-carbonitrile,https://www.enaminestore.com/catalog/EN300-50615
N#Cc1ccccc1CN1CCCC1=O,EN300-30682,2-[(2-oxopyrrolidin-1-yl)methyl]benzonitrile,https://www.enaminestore.com/catalog/EN300-30682
NS(=O)(=O)c1ccc(O)cc1,EN300-36615,4-hydroxybenzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-36615
NNC(=O)COc1ccccc1Cc1ccccc1,EN300-03773,2-(2-benzylphenoxy)acetohydrazide,https://www.enaminestore.com/catalog/EN300-03773
CN(N)c1cnn(C)c(=O)c1Cl,EN300-50650,"4-chloro-2-methyl-5-(1-methylhydrazin-1-yl)-2,3-dihydropyridazin-3-one",https://www.enaminestore.com/catalog/EN300-50650
Clc1nc2ccccc2[nH]1,EN300-31231,"2-chloro-1H-1,3-benzodiazole",https://www.enaminestore.com/catalog/EN300-31231
O=C(O)c1cccc(Br)n1,EN300-40905,6-bromopyridine-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-40905
NC(=S)CCN1CCCCC1,EN300-37498,3-(piperidin-1-yl)propanethioamide,https://www.enaminestore.com/catalog/EN300-37498
Nc1ccc(-n2cnc3ccccc32)cc1,EN300-14992,"4-(1H-1,3-benzodiazol-1-yl)aniline",https://www.enaminestore.com/catalog/EN300-14992
Fc1ccc2c(c1)CCCN2,EN300-36072,"6-fluoro-1,2,3,4-tetrahydroquinoline",https://www.enaminestore.com/catalog/EN300-36072
Cc1cc(C)c(C)c(OCCC#N)c1,EN300-37112,"3-(2,3,5-trimethylphenoxy)propanenitrile",https://www.enaminestore.com/catalog/EN300-37112
COC(=O)Cc1ccc(N)cc1,EN300-55739,methyl 2-(4-aminophenyl)acetate,https://www.enaminestore.com/catalog/EN300-55739
Nc1cc(-c2nnc3n2CCCCC3)ccc1F,EN300-27719,"2-fluoro-5-{5H,6H,7H,8H,9H-[1,2,4]triazolo[4,3-a]azepin-3-yl}aniline",https://www.enaminestore.com/catalog/EN300-27719
N#CC1(N)CCCCCC1,EN300-31796,1-aminocycloheptane-1-carbonitrile,https://www.enaminestore.com/catalog/EN300-31796
Cc1cc(Oc2ncccc2C#N)ccc1N,EN300-37476,2-(4-amino-3-methylphenoxy)pyridine-3-carbonitrile,https://www.enaminestore.com/catalog/EN300-37476
O=C(O)CCS(=O)(=O)c1ccc2c(c1)CCC2,EN300-39642,"3-(2,3-dihydro-1H-indene-5-sulfonyl)propanoic acid",https://www.enaminestore.com/catalog/EN300-39642
CN(C)S(=O)(=O)c1ccc(I)c(C(=O)O)c1,EN300-43753,5-(dimethylsulfamoyl)-2-iodobenzoic acid,https://www.enaminestore.com/catalog/EN300-43753
O=C(O)c1cnc2ccccn2c1=O,EN300-35781,"4-oxo-4H-pyrido[1,2-a]pyrimidine-3-carboxylic acid",https://www.enaminestore.com/catalog/EN300-35781
Cc1cc(Br)ccc1NC(=O)CN(C)C(=O)CCl,EN300-22621,N-{[(4-bromo-2-methylphenyl)carbamoyl]methyl}-2-chloro-N-methylacetamide,https://www.enaminestore.com/catalog/EN300-22621
O=Cc1cccc(-c2ccccc2)c1,EN300-50981,"[1,1'-biphenyl]-3-carbaldehyde",https://www.enaminestore.com/catalog/EN300-50981
COc1cc(Br)c(S(N)(=O)=O)cc1OC,EN300-13686,"2-bromo-4,5-dimethoxybenzene-1-sulfonamide",https://www.enaminestore.com/catalog/EN300-13686
Cc1ccc(Cl)c(OC(C)C(=O)O)c1,EN300-44867,2-(2-chloro-5-methylphenoxy)propanoic acid,https://www.enaminestore.com/catalog/EN300-44867
Cn1ccnc1C=O,EN300-61999,1-methyl-1H-imidazole-2-carbaldehyde,https://www.enaminestore.com/catalog/EN300-61999
O=C(O)C1(c2cccc(Cl)c2)CC1,EN300-30526,1-(3-chlorophenyl)cyclopropane-1-carboxylic acid,https://www.enaminestore.com/catalog/EN300-30526
Cl.NC1CCOCC1,EN300-49115,oxan-4-amine hydrochloride,https://www.enaminestore.com/catalog/EN300-49115
O=C(CCl)NOCc1ccccc1,EN300-22557,N-(benzyloxy)-2-chloroacetamide,https://www.enaminestore.com/catalog/EN300-22557
COc1cc(CN)cc(OC)c1,EN300-35206,"1-(3,5-dimethoxyphenyl)methanamine",https://www.enaminestore.com/catalog/EN300-35206
NCCCN1CCc2ccccc2C1,EN300-33580,"3-(1,2,3,4-tetrahydroisoquinolin-2-yl)propan-1-amine",https://www.enaminestore.com/catalog/EN300-33580
CS(=O)(=O)c1ccc(C(=O)NN)cc1,EN300-37429,4-methanesulfonylbenzohydrazide,https://www.enaminestore.com/catalog/EN300-37429
CN(C)c1cc(CN)ccn1,EN300-36671,"4-(aminomethyl)-N,N-dimethylpyridin-2-amine",https://www.enaminestore.com/catalog/EN300-36671
Cl.O[C@H]1CCNC1,EN300-69312,(3S)-pyrrolidin-3-ol hydrochloride,https://www.enaminestore.com/catalog/EN300-69312
Nc1nc2ccc(OCC(F)(F)F)cc2s1,EN300-37431,"6-(2,2,2-trifluoroethoxy)-1,3-benzothiazol-2-amine",https://www.enaminestore.com/catalog/EN300-37431
NNc1ccc(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cn1,EN300-35835,5-[(4-benzylpiperidin-1-yl)sulfonyl]-2-hydrazinylpyridine,https://www.enaminestore.com/catalog/EN300-35835
CN(C)C(=O)c1ccccc1N,EN300-35807,"2-amino-N,N-dimethylbenzamide",https://www.enaminestore.com/catalog/EN300-35807
c1cnc(N2CCNCC2)cn1,EN300-31751,2-(piperazin-1-yl)pyrazine,https://www.enaminestore.com/catalog/EN300-31751
CN(C)C(=O)c1cc(N)ccc1Cl,EN300-37553,"5-amino-2-chloro-N,N-dimethylbenzamide",https://www.enaminestore.com/catalog/EN300-37553
NCc1cccc(F)c1,EN300-33064,1-(3-fluorophenyl)methanamine,https://www.enaminestore.com/catalog/EN300-33064
O=C(O)c1cccc2c1OCCO2,EN300-43357,"2,3-dihydro-1,4-benzodioxine-5-carboxylic acid",https://www.enaminestore.com/catalog/EN300-43357
NCCCc1nc2ccccc2[nH]1,EN300-40744,"3-(1H-1,3-benzodiazol-2-yl)propan-1-amine",https://www.enaminestore.com/catalog/EN300-40744
O=C(c1cccc(Cl)c1Cl)N1CCNCC1,EN300-42265,"1-(2,3-dichlorobenzoyl)piperazine",https://www.enaminestore.com/catalog/EN300-42265
